SchoolYear,OrganizationLevel,County,ESDName,ESDOrganizationId,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationId,CurrentSchoolType,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Count of Students Expected to Test,Count of students expected to test including previously passed,CountMetStandard,PercentMetStandard
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Foster,Foster Care,8,WCAS,Science,NULL,NULL,NULL,<10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Foster,Non-Foster Care,8,WCAS,Science,NULL,NULL,NULL,53.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Low-Income,8,WCAS,Science,1312,1312,316,24.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Non-Low Income,8,WCAS,Science,2398,2398,1646,68.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Female,8,WCAS,Science,1743,1743,886,50.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Male,8,WCAS,Science,1911,1911,1048,54.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,homeless,Non-Homeless,8,WCAS,Science,3640,3640,1951,53.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Migrant,Migrant,8,WCAS,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Migrant,Non Migrant,8,WCAS,Science,NULL,NULL,NULL,52.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Military,Military Parent,8,WCAS,Science,19,19,12,63.20%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Military,Non Military Parent,8,WCAS,Science,3691,3691,1950,52.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,American Indian/ Alaskan Native,8,WCAS,Science,NULL,NULL,NULL,<10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,TwoorMoreRaces,8,WCAS,Science,462,462,263,56.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),8,WCAS,Science,490,490,151,30.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Asian,8,WCAS,Science,499,499,293,58.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Black/ African American,8,WCAS,Science,513,513,70,13.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,s504,Section 504,8,WCAS,Science,117,117,61,52.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,SWD,Students with Disabilities,8,WCAS,Science,583,583,138,23.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,All,All Students,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,ELL,English Language Learners,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Foster,Foster Care,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Foster,Non-Foster Care,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Non-Low Income,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,FRL,Low-Income,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Gender,Male,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,homeless,Non-Homeless,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Migrant,Non Migrant,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Military,Non Military Parent,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Asian,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Black/ African American,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Migrant,Migrant,5,WCAS,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Migrant,Non Migrant,5,WCAS,Science,NULL,NULL,NULL,67.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Military,Military Parent,5,WCAS,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Military,Non Military Parent,5,WCAS,Science,NULL,NULL,NULL,66.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Race,Black/ African American,5,WCAS,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Race,Asian,5,WCAS,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Race,TwoorMoreRaces,5,WCAS,Science,16,16,13,81.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),5,WCAS,Science,37,37,17,45.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Race,White,5,WCAS,Science,160,160,114,71.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,s504,Section 504,5,WCAS,Science,26,26,13,50.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,s504,Non Section 504,5,WCAS,Science,198,198,137,69.20%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,SWD,Students with Disabilities,5,WCAS,Science,19,19,8,42.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,SWD,Students without Disabilities,5,WCAS,Science,205,205,142,69.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,ELL,Non-English Language Learners,6,SBAC,ELA,NULL,NULL,NULL,65.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Foster,Non-Foster Care,6,SBAC,ELA,230,230,141,61.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,FRL,Low-Income,6,SBAC,ELA,44,44,11,25.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,FRL,Non-Low Income,6,SBAC,ELA,186,186,130,69.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Gender,Female,6,SBAC,ELA,NULL,NULL,NULL,63.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Gender,Male,6,SBAC,ELA,124,124,73,58.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,homeless,Homeless,6,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,homeless,Non-Homeless,6,SBAC,ELA,NULL,NULL,NULL,61.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Migrant,Non Migrant,6,SBAC,ELA,230,230,141,61.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Race,American Indian/ Alaskan Native,6,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Race,White,6,SBAC,ELA,162,162,109,67.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,s504,Section 504,6,SBAC,ELA,14,14,7,50.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,s504,Non Section 504,6,SBAC,ELA,216,216,134,62.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,SWD,Students without Disabilities,6,SBAC,ELA,204,204,134,65.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,ELL,English Language Learners,6,SBAC,Math,NULL,NULL,NULL,<10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,ELL,Non-English Language Learners,6,SBAC,Math,NULL,NULL,NULL,55.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,FRL,Low-Income,6,SBAC,Math,44,44,11,25.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,FRL,Non-Low Income,6,SBAC,Math,186,186,111,59.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Gender,Female,6,SBAC,Math,NULL,NULL,NULL,45.20%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Gender,Male,6,SBAC,Math,124,124,75,60.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,homeless,Homeless,6,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,homeless,Non-Homeless,6,SBAC,Math,NULL,NULL,NULL,53.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Migrant,Non Migrant,6,SBAC,Math,230,230,122,53.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Race,American Indian/ Alaskan Native,6,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Race,Asian,6,SBAC,Math,12,12,9,75.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),6,SBAC,Math,41,41,10,24.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Race,White,6,SBAC,Math,162,162,93,57.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,s504,Section 504,6,SBAC,Math,14,14,9,64.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,SWD,Students with Disabilities,6,SBAC,Math,26,26,9,34.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,SWD,Students without Disabilities,6,SBAC,Math,204,204,113,55.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,ELL,Non-English Language Learners,7,SBAC,ELA,214,214,149,69.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,Foster,Non-Foster Care,7,SBAC,ELA,230,230,152,66.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,FRL,Low-Income,7,SBAC,ELA,49,49,22,44.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17407,Riverview School District,100222,,District Total,NULL,,FRL,Non-Low Income,7,SBAC,ELA,181,181,130,71.80%
